"","Gene","HV","Pi","D"
"4799","AT1G57760","all_genes",0.00214234960579428,-1.47977448329671
"4800","AT1G57765","all_genes",0.00589374847549608,-1.41443869990013
"4801","AT1G57770","all_genes",0.00892807000672313,0.218086184641064
"4802","AT1G57775","all_genes",0.00565678111322605,-0.425867936376279
"4803","AT1G57777","all_genes",0.00368668477569147,-1.12962639413595
"4804","AT1G57780","all_genes",0.00723771955390404,-0.663961794321996
"4805","AT1G57790","all_genes",0.021870511556314,1.96980563608888
"4806","AT1G57800","all_genes",0.00716810792775118,-0.256650972416664
"4807","AT1G57820","all_genes",0.0108024046932892,1.10515095702592
"4808","AT1G57830","all_genes",0.00437092288495841,-0.679131257807335
"4809","AT1G57850","all_genes",0.00829564017820441,-0.440647047394235
"4810","AT1G57860","all_genes",0.00294545350389691,-0.232441048323666
"4811","AT1G57870","all_genes",0.00333160599778367,-0.462155314420657
"4812","AT1G57906","all_genes",0.0104931613273709,-1.40399366669237
"4813","AT1G57943","all_genes",0.00274522282737116,-1.64116962527108
"4814","AT1G57980","all_genes",0.00948646724674527,-0.260319705852423
"4815","AT1G57990","all_genes",0.0063724041415646,-0.443413484166666
"4816","AT1G58007","all_genes",0,NA
"4817","AT1G58025","all_genes",0.00943330376650385,-0.432670153354173
"4818","AT1G58030","all_genes",0.00538836784017895,0.296012855093977
"4819","AT1G58037","all_genes",0.00925977286550524,-0.826519660354167
"4820","AT1G58050","all_genes",0.00378321928725116,-1.44079078412154
"4821","AT1G58055","all_genes",0.0265962594608046,3.0732685745426
"4822","AT1G58060","all_genes",0.00595356132996075,0.0871573580863105
"4823","AT1G58070","all_genes",0.00804149792782576,-0.759057845889679
"4824","AT1G58080","all_genes",0.00372304140506269,-0.734522464580634
"4825","AT1G58090","all_genes",0.0118531040158578,0.6245309193088
"4826","AT1G58100","all_genes",0.0100697454727343,0.602607259615143
"4827","AT1G58110","all_genes",0.00348845945473598,-1.75152489308366
"4828","AT1G58120","all_genes",0.0110759628849918,0.239518547509062
"4829","AT1G58150","all_genes",0.00721666393308184,0.00095595393481944
"4830","AT1G58160","all_genes",0.0130869968171914,-0.512631326127729
"4831","AT1G58170","all_genes",0.00809019980413666,0.438171942992201
"4832","AT1G58180","all_genes",0.00992227324670368,1.60830433890692
"4833","AT1G58190","all_genes",0.0149480294382556,0.109711375640681
"4834","AT1G58200","all_genes",0.00128091779146404,-2.36966392034887
"4835","AT1G58210","all_genes",0.0135129665233495,0.441303164506229
"4836","AT1G58215","all_genes",0.00564367963309618,-0.0687136903154849
"4837","AT1G58220","all_genes",0.00357661949737354,-0.746838386255732
"4838","AT1G58223","all_genes",NA,NA
"4839","AT1G58225","all_genes",0.0059951263594478,-0.451551083473537
"4840","AT1G58230","all_genes",0.00346558528292301,-1.64911821587269
"4841","AT1G58235","all_genes",0.00658139125405067,-0.865152393671758
"4842","AT1G58242","all_genes",0.016049781795369,-0.787716423993675
"4843","AT1G58245","all_genes",0.00766391993391825,-0.98067299915938
"4844","AT1G58248","all_genes",0.011421567640517,-1.83585853795336
"4845","AT1G58250","all_genes",0.00225244929552099,-1.95701869201365
"4846","AT1G58260","all_genes",0.0164196932218521,0.549984267765315
"4847","AT1G58265","all_genes",0.0172474914231101,-0.508828651477872
"4848","AT1G58270","all_genes",0.0325729997869925,2.26483803266262
"4849","AT1G58280","all_genes",0.010275274269488,-0.346129661411323
"4850","AT1G58290","all_genes",0.00573162642591696,-0.788419940985708
"4851","AT1G58300","all_genes",0.007280666277992,-0.797941966396733
"4852","AT1G58310","all_genes",0.0143264382116534,0.224616978720695
"4853","AT1G58320","all_genes",0.00883882713837007,-0.220663093665691
"4854","AT1G58330","all_genes",0.00717748834662102,-0.0564900870842948
"4855","AT1G58340","all_genes",0.00160596170587108,-1.4110697290406
"4856","AT1G58350","all_genes",0.00743979350545815,-0.147982149144062
"4857","AT1G58360","all_genes",0.00402946406477238,0.240677705324361
"4858","AT1G58370","all_genes",0.0143151135841829,0.965640676969392
"4859","AT1G58380","all_genes",0.00899285651907572,0.499164273062454
"4860","AT1G58390","non-hv",0.0480426880765629,-0.411259079284318
"4861","AT1G58400","non-hv",0.0210015036723112,0.0310160866523524
"4862","AT1G58410","non-hv",0.00915310290953642,-2.02249365903882
"4863","AT1G58420","all_genes",0.0101916171975891,-0.290466402926575
"4864","AT1G58430","all_genes",0.0129035764733352,-0.134509316844962
"4865","AT1G58440","all_genes",0.00870448159718206,0.47756918955691
"4866","AT1G58450","all_genes",0.00722443475091337,-1.0534156134282
"4867","AT1G58460","all_genes",0.014406084983205,0.436157191548476
"4868","AT1G58470","all_genes",0.00806064612687761,-0.0164649544543569
"4869","AT1G58520","all_genes",0.00544509450162291,-0.520572172137347
"4870","AT1G58525","all_genes",NA,NA
"4871","AT1G58602","hv",0.0746946205766701,0.194330576461897
"4872","AT1G58643","all_genes",NA,NA
"4873","AT1G58684","all_genes",0,NA
"4874","AT1G58725","all_genes",0,NA
"4875","AT1G58766","all_genes",NA,NA
"4876","AT1G58807","hv",0.0746946205766701,0.194330576461897
"4877","AT1G58848","hv",0.0746946205766701,0.194330576461897
"4878","AT1G58936","all_genes",NA,NA
"4879","AT1G58983","all_genes",0,NA
"4880","AT1G59030","all_genes",0,NA
"4881","AT1G59077","all_genes",NA,NA
"4882","AT1G59124","hv",0.0746946205766701,0.194330576461897
"4883","AT1G59171","all_genes",NA,NA
"4884","AT1G59218","hv",0.0746946205766701,0.194330576461897
"4885","AT1G59312","all_genes",NA,NA
"4886","AT1G59359","all_genes",0,NA
"4887","AT1G59406","all_genes",0,NA
"4888","AT1G59453","all_genes",0.0221087277267052,1.2017950654971
"4889","AT1G59460","all_genes",0.026477514246929,0.486382752495646
"4890","AT1G59470","all_genes",0.0198945015366126,0.00893683400138709
"4891","AT1G59500","all_genes",0.0209112942127446,0.634834383220727
"4892","AT1G59510","all_genes",0.0180491434173913,0.250234840006341
"4893","AT1G59520","all_genes",0.00845306984040022,-0.190545490702806
"4894","AT1G59530","all_genes",0.00524122957610889,-1.42343679473949
"4895","AT1G59540","all_genes",0.00498678916477738,-0.44466479063659
"4896","AT1G59550","all_genes",0.00923318760460269,-0.00684122921555711
"4897","AT1G59560","all_genes",0.0104493333523152,-0.703578762673396
"4898","AT1G59580","all_genes",0.00920327343930536,0.14537651627682
"4899","AT1G59590","all_genes",0.00693392198791252,-0.902958222220213
"4900","AT1G59600","all_genes",0.00776157132069345,-0.541669358688351
"4901","AT1G59610","all_genes",0.00313702109229072,-0.855381079099701
"4902","AT1G59620","non-hv",0.00653295579386999,-1.98351670949929
"4903","AT1G59630","all_genes",0.0157339584849925,-0.256577409277454
"4904","AT1G59640","all_genes",0.013656421360805,1.13347756785006
"4905","AT1G59650","all_genes",0.00579460748659156,-0.540315365487625
"4906","AT1G59660","all_genes",0.00600134235921208,-1.20128540243769
"4907","AT1G59670","all_genes",0.0141178081544002,-0.627920276762798
"4908","AT1G59675","all_genes",0.00991098757406779,1.09088874293729
"4909","AT1G59680","all_genes",0.0116866713797496,0.822843151788489
"4910","AT1G59690","all_genes",0.017517131865545,0.409229659666101
"4911","AT1G59700","all_genes",0.0136502247099928,-0.112670239790832
"4912","AT1G59710","all_genes",0.00960162058150589,-0.403557371736108
"4913","AT1G59720","all_genes",0.0178918682787398,0.266438728079029
"4914","AT1G59722","all_genes",0.0185721955769091,-0.320970800928415
"4915","AT1G59723","all_genes",0.00617467587893981,-0.240731077573653
"4916","AT1G59724","all_genes",0.0116237052324419,-0.826632982116029
"4917","AT1G59725","all_genes",0.0137671685593063,0.68776809679836
"4918","AT1G59730","all_genes",0.00214786822995115,-1.20999829555888
"4919","AT1G59740","all_genes",0.00354018548973474,-1.24319945754262
"4920","AT1G59750","all_genes",0.00272024656556129,-0.965357226051503
"4921","AT1G59760","all_genes",0.00582917959424247,-0.328937013387769
"4922","AT1G59780","hv",0.0746063031023463,0.155905266202016
"4923","AT1G59790","all_genes",0.0040171653983043,-0.303312518787796
"4924","AT1G59800","all_genes",0.00857240279782974,-0.723633251213356
"4925","AT1G59810","all_genes",0.0121783625210098,0.673231714676393
"4926","AT1G59820","all_genes",0.00305057239699045,-0.56440861101204
"4927","AT1G59830","all_genes",0.00696698216782486,0.492451898523082
"4928","AT1G59833","all_genes",0.0208728042324078,0.569280141529499
"4929","AT1G59835","all_genes",0.041701292167439,0.983845922517314
"4930","AT1G59840","all_genes",0.0160702765754461,0.517624445050643
"4931","AT1G59850","all_genes",0.0151708490945386,1.58980993210661
"4932","AT1G59860","all_genes",0.00729610697627818,-0.525311557793436
"4933","AT1G59865","all_genes",0.0198853304157702,1.77934093739718
"4934","AT1G59870","all_genes",0.00267274322496053,-1.12159927507941
"4935","AT1G59885","all_genes",0.0125154123370749,-1.64443924556188
"4936","AT1G59890","all_genes",0.0014774797149323,-1.85119097416562
"4937","AT1G59900","all_genes",0.00231841053426383,-1.64101109167462
"4938","AT1G59910","all_genes",0.00261314861329232,-1.17069564156315
"4939","AT1G59920","all_genes",0.00380045573028029,0.0622808740806254
"4940","AT1G59930","all_genes",0.0049574026043632,0.76073934742411
"4941","AT1G59940","all_genes",0.0171669632307024,0.260890015016648
"4942","AT1G59950","all_genes",0.00379551094693178,-1.01375115528771
"4943","AT1G59960","all_genes",0.00860184879162109,-0.0326095341421787
"4944","AT1G59970","all_genes",0.0152042187689623,1.03831528579514
"4945","AT1G59980","all_genes",0.00360824740267647,-0.767745832678511
"4946","AT1G59990","all_genes",0.00149069582064794,-1.89965509370709
"4947","AT1G60000","all_genes",0.00018765638031693,-1.22842311837958
"4948","AT1G60010","all_genes",0.00109982527697738,-1.23639486159769
"4949","AT1G60030","all_genes",0.0103492704811069,0.392649066149597
"4950","AT1G60040","all_genes",0.0122119749391038,1.10772590564798
"4951","AT1G60050","all_genes",0.00476692970508501,-0.654527082752639
"4952","AT1G60060","all_genes",0.00012758056407865,-1.22842773502937
"4953","AT1G60070","all_genes",0.0021498991120066,-1.26000176947135
"4954","AT1G60080","all_genes",0.00389242542151986,-0.80448959537048
"4955","AT1G60090","all_genes",0.00769260144095251,-0.778817143743762
"4956","AT1G60095","all_genes",0.00797185791055793,-0.890344101427266
"4957","AT1G60110","all_genes",0.00581829580791588,-0.954834796738497
"4958","AT1G60130","all_genes",0.0089565560134361,-1.59241345440363
"4959","AT1G60140","all_genes",0.00363582504892226,-0.446191812946215
"4960","AT1G60160","all_genes",0.001408268587756,-2.16856989370849
"4961","AT1G60170","all_genes",0.00070981520925143,-1.73603446661082
"4962","AT1G60190","all_genes",0.0102219431800283,0.257673713907471
"4963","AT1G60200","all_genes",0.00167488930030812,-1.17803643814209
"4964","AT1G60220","all_genes",0.00266438716806644,-0.210268717017707
"4965","AT1G60230","all_genes",0.00829064691181459,0.388820519804183
"4966","AT1G60240","all_genes",0.00399436556245134,-1.29558314110353
"4967","AT1G60250","all_genes",0.00512880117275247,0.0405219202760365
"4968","AT1G60260","all_genes",0.0132700352240953,0.295964798256588
"4969","AT1G60270","all_genes",0.00175075958862681,-1.81276772102052
"4970","AT1G60280","all_genes",0.00457280047181036,-0.981749467317304
"4971","AT1G60300","all_genes",0.0071136890731185,-0.798632595625823
"4972","AT1G60320","all_genes",0.00262985646966529,-0.326468166981798
"4973","AT1G60340","all_genes",0.00811073037654959,-1.11831586533378
"4974","AT1G60350","all_genes",0.0110273058401685,-0.602047561548355
"4975","AT1G60360","all_genes",0.00872224920706527,-0.0630434955646129
"4976","AT1G60370","all_genes",0.00583763818614036,-0.934553361650239
"4977","AT1G60380","all_genes",0.0104304685173836,-0.242477617603703
"4978","AT1G60390","all_genes",0.0105357924486778,0.802786225219622
"4979","AT1G60400","all_genes",0.0075999524141386,-0.832997845025385
"4980","AT1G60410","all_genes",0.0117068793456004,0.0830524426785292
"4981","AT1G60420","all_genes",0.00524114663973551,0.540255335101844
"4982","AT1G60430","all_genes",0.0118582304060287,0.877000325668456
"4983","AT1G60440","all_genes",0.00482432623191206,-0.933133558790307
"4984","AT1G60450","all_genes",0.00669946998204765,-0.505967381359912
"4985","AT1G60460","all_genes",0.0114240154212896,1.79739804847196
"4986","AT1G60470","all_genes",0.00901576218541025,0.343510168410175
"4987","AT1G60490","all_genes",0.00479299009559418,0.75279726490833
"4988","AT1G60500","all_genes",0.00430693743867154,-1.96698562665582
"4989","AT1G60530","all_genes",0.00349722127825159,-1.12731696833164
"4990","AT1G60550","all_genes",0.00415672212418473,0.199751764115559
"4991","AT1G60560","all_genes",0.00259585836117501,-1.39687438921307
"4992","AT1G60570","all_genes",0.00203356547545138,-1.28921366855881
"4993","AT1G60590","all_genes",0.00799366168839271,0.475633217455013
"4994","AT1G60600","all_genes",0.00183314318024304,-1.75183461827765
"4995","AT1G60610","all_genes",0.00656441304457391,-0.0748162999353551
"4996","AT1G60620","all_genes",0.00273137962684394,0.037041535562264
"4997","AT1G60625","all_genes",0.00237751645501814,-1.47017683686176
"4998","AT1G60630","all_genes",0.00958758242856819,-0.389741935640644
"4999","AT1G60640","all_genes",0.00263422182486375,-0.795301200954859
"5000","AT1G60650","all_genes",0.00157027801419592,-0.888746307655829
"5001","AT1G60660","all_genes",0.0125264161267186,1.62611008895314
"5002","AT1G60670","all_genes",0.0049612602828989,0.228548435549449
"5003","AT1G60680","all_genes",0.00778283088189074,-0.246339282932442
"5004","AT1G60690","all_genes",0.00792673734850317,0.515167366032091
"5005","AT1G60700","all_genes",0.00617381714679987,-0.85207434561995
"5006","AT1G60710","all_genes",0.00581704006121039,-0.838753654730537
"5007","AT1G60720","all_genes",0.00205327596002333,-0.560320536311404
"5008","AT1G60730","all_genes",0.0110005314232492,0.660904074198158
"5009","AT1G60740","all_genes",0.00871576501779835,2.4868506978502
"5010","AT1G60750","all_genes",0.0189965827811433,1.78261859734333
"5011","AT1G60760","all_genes",0.00383792505240129,-0.399489597200274
"5012","AT1G60770","all_genes",0.00172785392854942,-1.6108953969187
"5013","AT1G60780","all_genes",0.00429364313955606,-1.04643547146708
"5014","AT1G60783","all_genes",0.0190115154655933,0.0890612095729394
"5015","AT1G60787","all_genes",0.0164173708599629,1.58633173051001
"5016","AT1G60790","all_genes",0.00977995192010795,0.273572126490622
"5017","AT1G60800","all_genes",0.0034621670796388,-0.663924248206405
"5018","AT1G60810","all_genes",0.0044946407253703,-1.38076967500924
"5019","AT1G60815","all_genes",0.0112676771861988,-0.267523586037713
"5020","AT1G60830","all_genes",0.00900438971951763,0.384797492739886
"5021","AT1G60850","all_genes",0.00134632536342006,-1.39514591809051
"5022","AT1G60860","all_genes",0.00242463779776052,-1.55820886396772
"5023","AT1G60870","all_genes",0.0028838790095834,-1.22942217218894
"5024","AT1G60880","all_genes",0.00855195527164782,-0.123383435120026
"5025","AT1G60890","all_genes",0.00835848742456973,2.37094903683484
"5026","AT1G60900","all_genes",0.00169811312114142,-1.85990037591864
"5027","AT1G60913","all_genes",0.00743682740012855,0.295506256553365
"5028","AT1G60920","all_genes",0.012365312861015,1.45572152521226
"5029","AT1G60930","all_genes",0.00704683800444907,-0.643862183596821
"5030","AT1G60940","all_genes",0.00662357400214755,2.12989342411051
"5031","AT1G60950","all_genes",0.00160038077669333,-1.31744123323631
"5032","AT1G60960","all_genes",0.0054407580049972,-0.399155842037076
"5033","AT1G60970","all_genes",0.00259335510395418,-0.924026521606129
"5034","AT1G60980","all_genes",0.00831957310635001,-1.16262710697754
"5035","AT1G60983","all_genes",0.00084373860195775,-1.07190582585543
"5036","AT1G60985","all_genes",0.0002602191241417,-0.909430553342958
"5037","AT1G60986","all_genes",0.00512779949680265,-0.489524762386264
"5038","AT1G60987","all_genes",0.0102866250212379,-0.33350537848517
"5039","AT1G60989","all_genes",0.00107932557387339,-1.57651106263354
"5040","AT1G60990","all_genes",0.00328427770681574,-1.60334671828734
"5041","AT1G60995","all_genes",0.0035975999605384,-0.921259030082857
"5042","AT1G61000","all_genes",0.00331348086088175,-0.830270672190961
"5043","AT1G61010","all_genes",0.00513145692767767,-0.472350793153286
"5044","AT1G61030","all_genes",0.0030323753606323,-1.09266326188145
"5045","AT1G61040","all_genes",0.00717739516439944,0.526637039932481
"5046","AT1G61050","all_genes",0.0146248555792993,0.701252041712738
"5047","AT1G61060","all_genes",0.0153127729830265,0.41303793533849
"5048","AT1G61065","all_genes",0.0124164564048825,0.0641643795345511
"5049","AT1G61070","all_genes",0.0146268034926368,0.160071895276528
"5050","AT1G61080","all_genes",0.00721357850479866,-1.05024721969634
"5051","AT1G61090","all_genes",0.0105268061963753,0.923661528746255
"5052","AT1G61093","all_genes",0.00199609220767091,-1.21097212059255
"5053","AT1G61095","all_genes",0.0026766293542313,-1.62484694991237
"5054","AT1G61097","all_genes",0.00351425142674722,-1.99966964146324
"5055","AT1G61100","all_genes",0.00177218968351118,-1.97655734787106
"5056","AT1G61105","all_genes",0.00359869151178012,-1.59000427423523
"5057","AT1G61110","all_genes",0.00386748148466139,-1.90167430270159
"5058","AT1G61120","all_genes",0.0136392255892004,-0.0841574918120195
"5059","AT1G61130","all_genes",0.0147206919448971,-0.3871397129264
"5060","AT1G61140","all_genes",0.00437817184361038,-1.23080532364825
"5061","AT1G61150","all_genes",0.00630638751139951,0.475770231424228
"5062","AT1G61160","all_genes",0.00529968529815648,-0.66156023215498
"5063","AT1G61165","all_genes",0.0229647832626675,0.51325022228785
"5064","AT1G61170","all_genes",0.0134863669432277,-0.0707240434767512
"5065","AT1G61180","hv",0.0575847344474118,-0.896726738778918
"5066","AT1G61190","hv",0.0575847344474118,-0.896726738778918
"5067","AT1G61200","all_genes",0.0091609977324263,1.05667293944273
"5068","AT1G61210","all_genes",0.00775622676728476,-1.0356876686984
"5069","AT1G61215","all_genes",0.0141188713836786,0.279823265488804
"5070","AT1G61230","all_genes",0.0157537032616187,-0.380311008383549
"5071","AT1G61240","all_genes",0.00626835714992591,-0.221519280842636
"5072","AT1G61250","all_genes",0.00684625753579805,0.164788850407275
"5073","AT1G61255","all_genes",0.0132278782840401,-0.991926372571717
"5074","AT1G61260","all_genes",0.0160052101801949,-0.463979134662907
"5075","AT1G61270","all_genes",0.0116406351302389,-0.38867028120561
"5076","AT1G61280","all_genes",0.0283411298064244,0.449000222885126
"5077","AT1G61290","all_genes",0.00786423963447437,-0.48126286809961
"5078","AT1G61300","hv",0.0575847344474118,-0.896726738778918
"5079","AT1G61310","hv",0.0575847344474118,-0.896726738778918
"5080","AT1G61320","all_genes",0.0116228082814734,-0.0951673285407801
"5081","AT1G61330","all_genes",0.00944734616109792,-0.586774363681322
"5082","AT1G61340","all_genes",0.00453527310382423,-1.5511340057322
"5083","AT1G61350","all_genes",0.00245927978801562,-0.194089604760377
"5084","AT1G61360","all_genes",0.00577532066085852,-0.657022081494052
"5085","AT1G61370","all_genes",0.00330899048709185,-1.66309941700335
"5086","AT1G61380","all_genes",0.00312417187310578,-1.22434103020403
"5087","AT1G61390","all_genes",0.00153930085320092,-1.72804214107327
"5088","AT1G61400","all_genes",0.00097963610739413,-1.62246504000246
"5089","AT1G61410","all_genes",0.00152250816154813,-1.53115645194019
"5090","AT1G61415","all_genes",0.00093348436670297,-1.61275511802172
"5091","AT1G61420","all_genes",0.0010543274385203,-1.87215163258852
"5092","AT1G61430","all_genes",0.00218095902754274,-1.56269917629909
"5093","AT1G61440","all_genes",0.00326169959127132,-0.768742325009888
"5094","AT1G61450","all_genes",0.0140278984569757,0.16743974083692
"5095","AT1G61460","all_genes",0.0032259538669149,-1.53758380982455
"5096","AT1G61470","all_genes",0.00230255645574517,-1.08762635594618
"5097","AT1G61475","all_genes",0.00713823676133895,0.280382452152937
"5098","AT1G61480","all_genes",0.00844195370613606,0.79700001670198
"5099","AT1G61490","all_genes",0.0111261527367672,0.641963025158032
"5100","AT1G61500","all_genes",0.0112217585406043,1.28347401312281
"5101","AT1G61520","all_genes",0.00279806886518646,-0.00042889438995358
"5102","AT1G61540","all_genes",0.00803336279606382,-0.371737962903841
"5103","AT1G61550","all_genes",0.0064846753370046,-0.0525229738731308
"5104","AT1G61560","all_genes",0.00304278486586864,-0.671534735560082
"5105","AT1G61562","all_genes",NA,NA
"5106","AT1G61563","all_genes",0.00259318542432119,-1.39534625944371
"5107","AT1G61565","all_genes",0.017305398170766,0.823215414943104
"5108","AT1G61566","all_genes",0.00533949428828136,-1.22572152212469
"5109","AT1G61570","all_genes",0.00386149562035766,1.82260593283453
"5110","AT1G61575","all_genes",0.0341042360166645,1.09367440001445
"5111","AT1G61580","all_genes",0.00653403157518144,-0.786107183831562
"5112","AT1G61590","all_genes",0.00983267361752802,0.724103901077353
"5113","AT1G61600","all_genes",0.0199353726265201,2.00672109042038
"5114","AT1G61610","all_genes",0.0090501305277673,0.390185955189746
"5115","AT1G61620","all_genes",0.00798825608799779,1.05061191060245
"5116","AT1G61630","all_genes",0.00851783945744397,-0.157294950976502
"5117","AT1G61640","all_genes",0.00996868482424475,0.17783928305707
"5118","AT1G61660","all_genes",0.00927204717549003,-0.17538674002904
"5119","AT1G61667","all_genes",0.00587819472605007,0.431373517295559
"5120","AT1G61670","all_genes",0.00769163630109146,0.0937152336421554
"5121","AT1G61680","all_genes",0.00781220289417463,-0.371167734559911
"5122","AT1G61688","all_genes",0.0164575083769066,1.20269835993877
"5123","AT1G61690","all_genes",0.0033191997261269,-1.50389058266768
"5124","AT1G61700","all_genes",0.00212479498665883,-1.13344970853387
"5125","AT1G61710","all_genes",0.0198704357793039,-0.421289164525669
"5126","AT1G61720","all_genes",0.010267427762815,-0.471428976902099
"5127","AT1G61730","all_genes",0.00933350975532834,0.575401765718956
"5128","AT1G61740","all_genes",0.0105277465100215,0.435671900374007
"5129","AT1G61750","all_genes",0.00809266920482173,-0.766862802402675
"5130","AT1G61760","all_genes",0.00639317133568619,-0.524318310313453
"5131","AT1G61770","all_genes",0.00411159977492077,-0.735057107415949
"5132","AT1G61780","all_genes",0.0060317202224269,-0.207852744723059
"5133","AT1G61790","all_genes",0.00712262844040757,-0.211661701534927
"5134","AT1G61795","all_genes",0.00887450318505421,-0.122843010353802
"5135","AT1G61800","all_genes",0.0177241734707735,1.26379568480763
"5136","AT1G61810","all_genes",0.00963701046657257,-0.82514471586875
"5137","AT1G61820","all_genes",0.00883995898049027,0.653076674750786
"5138","AT1G61840","all_genes",0.0333028070961778,0.786775172095372
"5139","AT1G61850","all_genes",0.00847252427799264,0.436413633929171
"5140","AT1G61860","all_genes",0.011160399156551,1.38616854137134
"5141","AT1G61870","all_genes",0.0132499956207388,0.659913053393643
"5142","AT1G61890","all_genes",0.00958394842147564,0.50122258558109
"5143","AT1G61900","all_genes",0.00576114690168406,-1.07111898508504
"5144","AT1G61920","all_genes",0.00570595710336063,0.161251140068235
"5145","AT1G61930","all_genes",0.00745932393049859,-0.57477966582988
"5146","AT1G61940","all_genes",0.00816334109062538,-0.93552590459419
"5147","AT1G61950","all_genes",0.00611642488976469,-0.958497316865849
"5148","AT1G61960","all_genes",0.00410572598737466,-0.360924011989362
"5149","AT1G61970","all_genes",0.00157095812339074,-1.22167543053609
"5150","AT1G61980","all_genes",0.00340054347898601,-0.955497609079794
"5151","AT1G61990","all_genes",0.00733445077666752,-0.439711850595401
"5152","AT1G62000","all_genes",0.0076122788989956,0.222400076559631
"5153","AT1G62010","all_genes",0.00603558349544225,-0.185177564259892
"5154","AT1G62020","all_genes",0.00448294739004602,0.496303524275111
"5155","AT1G62030","all_genes",0.0172633616311461,0.990496224938396
"5156","AT1G62040","all_genes",0.00590844133770432,0.686029766218206
"5157","AT1G62045","all_genes",0.0155090211389017,1.29463342014068
"5158","AT1G62050","all_genes",0.0121333615932536,1.60169992886127
"5159","AT1G62060","all_genes",0.0113429745974555,-0.749339079800105
"5160","AT1G62070","all_genes",0.0175995903541805,1.20033152031138
"5161","AT1G62080","all_genes",0.00877281508485685,0.576285906680136
"5162","AT1G62085","all_genes",0.00992424980352049,1.4675444162879
"5163","AT1G62110","all_genes",0.0110992114869756,1.46214967127376
"5164","AT1G62120","all_genes",0.00537029052938637,0.0720174562984814
"5165","AT1G62130","all_genes",0.00284750758338527,-1.42640832618798
"5166","AT1G62150","all_genes",0.00670063901874707,2.02318550604517
"5167","AT1G62160","all_genes",0.00405777522056659,-1.97717496667253
"5168","AT1G62170","all_genes",0.0119352912051871,-0.64099036829349
"5169","AT1G62180","all_genes",0.0124102760421741,0.788708058394956
"5170","AT1G62190","all_genes",0.0317402622002288,0.956841029288688
"5171","AT1G62200","all_genes",0.00910020033519801,-0.436205299482137
"5172","AT1G62210","all_genes",0.00538347680957472,-0.155138761608018
"5173","AT1G62220","all_genes",0.00706927183714987,0.134222754160458
"5174","AT1G62225","all_genes",0.00935293890333843,0.147756014615736
"5175","AT1G62240","all_genes",0.0058702928769175,-0.875834012156946
"5176","AT1G62250","all_genes",0.00321734703586017,0.698462166854521
"5177","AT1G62260","all_genes",0.00426812337528936,-0.636425119887341
"5178","AT1G62262","all_genes",0.00194433459493119,-0.725855439401132
"5179","AT1G62270","all_genes",0.00329892443584222,-1.95482364419449
"5180","AT1G62280","all_genes",0.00566745283246648,-0.644084295523096
"5181","AT1G62290","all_genes",0.00503048815826605,-0.932298549295062
"5182","AT1G62300","all_genes",0.00628791240828034,0.121573970912946
"5183","AT1G62305","all_genes",0.00930115534680439,0.354627232605488
"5184","AT1G62310","all_genes",0.00223772380518455,-2.02690595137626
"5185","AT1G62320","all_genes",0.00229770336352827,-1.0907539953106
"5186","AT1G62330","all_genes",0.0073062246674943,-0.110824798779848
"5187","AT1G62333","all_genes",0.00412651079493397,-0.445688455264801
"5188","AT1G62340","all_genes",0.00505524078883502,-0.915188110075521
"5189","AT1G62350","all_genes",0.00311776283670731,-1.94110965040468
"5190","AT1G62360","all_genes",0.00125514820025297,-1.81105643590099
"5191","AT1G62370","all_genes",0.00292646399618109,-0.763122335147412
"5192","AT1G62380","all_genes",0.00235343899630343,0.371371907997172
"5193","AT1G62390","all_genes",0.00148510088699804,-1.6067503076076
"5194","AT1G62400","all_genes",0.00393304716667333,-1.39441498679329
"5195","AT1G62410","all_genes",0.00820633676904065,-1.08515032278934
"5196","AT1G62420","all_genes",0.00566674849983981,-1.53765385090065
"5197","AT1G62421","all_genes",NA,NA
"5198","AT1G62422","all_genes",NA,NA
"5199","AT1G62430","all_genes",0.00723868195046877,1.80990303156308
"5200","AT1G62440","all_genes",0.0180564060996002,1.24995042877387
"5201","AT1G62450","all_genes",0.00585829946679212,-0.754478163526461
"5202","AT1G62480","all_genes",0.00608351407021527,-0.259029096908549
"5203","AT1G62490","all_genes",0.0123405540315961,0.0739146429060674
"5204","AT1G62500","all_genes",0.00933743992580477,0.0824619020749239
"5205","AT1G62510","all_genes",0.0106951375628757,0.983999636684839
"5206","AT1G62515","all_genes",0.00399619711910313,-0.820627123136885
"5207","AT1G62520","all_genes",0.0024874440231948,-1.97377839962495
"5208","AT1G62530","all_genes",0.0101957904339901,-1.04201223223771
"5209","AT1G62540","all_genes",0.012797421906288,-0.07708247208522
"5210","AT1G62560","all_genes",0.0120283070212053,0.00453708641032614
"5211","AT1G62570","all_genes",0.0106677305935321,0.470979380185851
"5212","AT1G62580","all_genes",0.00608052036274066,-1.77497329065867
"5213","AT1G62590","all_genes",0.00677780726079888,-0.249113742130241
"5214","AT1G62600","all_genes",0.0098911009148452,1.55104400691459
"5215","AT1G62610","all_genes",0.00514385390309005,-1.46115709142503
"5216","AT1G62620","all_genes",0.00836098613140329,0.172692983584629
"5217","AT1G62630","hv",0.0778550063935886,-0.302388799163383
"5218","AT1G62640","all_genes",0.0113296582721642,1.22538780816968
"5219","AT1G62660","all_genes",0.00884684018695158,0.644040974935511
"5220","AT1G62670","all_genes",0.00796320029549724,-0.899342845552385
